post_id,post_title,_search_title,post_status,post_tags,post_category,default_category,featured,featured_image,submit_ip,overall_rating,rating_count,street,street2,city,region,country,zip,latitude,longitude,mapview,mapzoom,logo,facebook,website,property_features,email,telfono
6796,ARIGATO Rescatistas en Acción,arigato rescatistas en accion,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,Cádiz,NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/ARIGATO-Rescatistas-en-Accion-logo-1.jpg|2148||,https://www.facebook.com/ARIGATO.Rescatistas.en.Accion/videos/,https://www.teaming.net/arigato,NULL,arigato.rescatistas.en.accion@gmail.com,NULL
6798,ZARPITAS,zarpitas,publish,"Adopciones,Cádiz,España,Protectora",",282,",282,0,/2023/02/ZARPITAS-logo.jpg,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,11600,366.675.032,-54.672.962,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/ZARPITAS-logo-1.jpg|2155||,https://www.facebook.com/people/Zarpitas/100069894757018/,https://www.teaming.net/zarpitas,NULL,,NULL
6799,ZARPITAS,zarpitas,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,11600,366.675.032,-54.672.962,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/ZARPITAS-logo-1.jpg|2155||,https://www.facebook.com/people/Zarpitas/100069894757018/,https://www.teaming.net/zarpitas,NULL,,NULL
6801,La Gata Negra,la gata negra,publish,"Cádiz,España,Protectora,Voluntariado",",282,",282,0,/2023/02/La-Gata-Negra-logo.jpg,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/La-Gata-Negra-logo-1.jpg|2166||,https://www.facebook.com/lagatanegra.org,https://www.teaming.net/lagatanegra,NULL,lagatanegraorg@gmail.com,NULL
6802,La Gata Negra,la gata negra,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/La-Gata-Negra-logo-1.jpg|2166||,https://www.facebook.com/lagatanegra.org,https://www.teaming.net/lagatanegra,NULL,lagatanegraorg@gmail.com,NULL
6804,La Gata Negra,la gata negra,inherit,"Cádiz,España,Protectora,Voluntariado",",282,",282,0,NULL,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/La-Gata-Negra-logo-1.jpg|2166||,https://www.facebook.com/lagatanegra.org,https://www.teaming.net/lagatanegra,NULL,lagatanegraorg@gmail.com,NULL
6805,Gatita Lucía,gatita lucia,publish,"Cádiz,Casas de acogida,España,Voluntarios",",282,",282,0,/2023/02/Gatita-Lucia-logo.jpg,190.87.165.199,0,0,"Puerto Real, Cádiz",NULL,Puerto Real,Cádiz,Spain,11510,365.316.485,-61.831.947,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Gatita-Lucia-logo-1.jpg|2171||,https://www.facebook.com/protectoraGatitaLucia/?locale=es_LA,https://protectora-gatita-lucia.webnode.es/,NULL,puertorealdifunde@gmail.com,NULL
6806,Gatita Lucía,gatita lucia,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Puerto Real, Cádiz",NULL,Puerto Real,Cádiz,Spain,11510,365.316.485,-61.831.947,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Gatita-Lucia-logo-1.jpg|2171||,https://www.facebook.com/protectoraGatitaLucia/?locale=es_LA,https://protectora-gatita-lucia.webnode.es/,NULL,puertorealdifunde@gmail.com,NULL
6808,Soscallejeros,soscallejeros,publish,"Adopciones,Cádiz,Protectora,Spain",",282,",282,0,/2023/02/Soscallejeros-logo.jpg,190.87.165.199,0,0,"Cadiz, Spain",NULL,Cádiz,Cádiz,Spain,8002,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Soscallejeros-logo-1.jpg|2179||,https://www.facebook.com/people/Sos-Callejeros-Espaa/100064592026465/,https://www.teaming.net/asociacionsoscallejerosdecadiz,NULL,soscallejerosadopciones@gmail.com,NULL
6809,Soscallejeros,soscallejeros,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cadiz, Spain",NULL,Cádiz,Cádiz,Spain,8002,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Soscallejeros-logo-1.jpg|2179||,https://www.facebook.com/people/Sos-Callejeros-Espaa/100064592026465/,https://www.teaming.net/asociacionsoscallejerosdecadiz,NULL,soscallejerosadopciones@gmail.com,NULL
6811,Asociación protectora UNO+,asociacion protectora uno,publish,"Cádiz,España,Protectora,Voluntarios",",282,",282,0,/2023/02/Asociacion-protectora-UNOlogo-3.jpg,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Asociacion-protectora-UNOlogo-2.jpg|2189||,https://www.facebook.com/unomasprotectora,https://www.teaming.net/uno-asociacionprotectoradeanimales,NULL,protectora.unomas@gmail.com,NULL
6812,Asociación protectora UNO+,asociacion protectora uno,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Asociacion-protectora-UNOlogo-2.jpg|2189||,https://www.facebook.com/unomasprotectora,https://www.teaming.net/uno-asociacionprotectoradeanimales,NULL,protectora.unomas@gmail.com,NULL
6814,Asociación Refugio Animales Abandonados Barbate,asociacion refugio animales abandonados barbate,publish,"Adopciones,Cádiz,España,Protectora",",282,",282,0,/2023/02/Asociacion-Refugio-Animales-Abandonados-Barbate-logo.jpg,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Asociacion-Refugio-Animales-Abandonados-Barbate-logo-1.jpg|2195||,https://www.facebook.com/refugioanimalesbarbate/,https://www.teaming.net/refugiodeanimalesabandonadosbarbate,NULL,refugioanimalesbarbate@gmail.com,NULL
6815,Asociación Refugio Animales Abandonados Barbate,asociacion refugio animales abandonados barbate,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Asociacion-Refugio-Animales-Abandonados-Barbate-logo-1.jpg|2195||,https://www.facebook.com/refugioanimalesbarbate/,https://www.teaming.net/refugiodeanimalesabandonadosbarbate,NULL,refugioanimalesbarbate@gmail.com,NULL
6817,No Me Abandones,no me abandones,publish,"Cádiz,España,Perros en adopcion,Protectora,Voluntariado",",282,",282,0,/2023/02/No-Me-Abandones-logo.jpg,190.87.165.199,0,0,"Jerez, Spain",NULL,Jerez de la Frontera,Cádiz,Spain,11402,366.873.939,-6.135.468.299.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/No-Me-Abandones-logo-1.jpg|2203||,https://www.facebook.com/ProtectoraNoMeAbandones/,https://www.nomeabandones.org/,NULL,info@nomeabandones.org,NULL
6818,No Me Abandones,no me abandones,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Jerez, Spain",NULL,Jerez de la Frontera,Cádiz,Spain,11402,366.873.939,-6.135.468.299.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/No-Me-Abandones-logo-1.jpg|2203||,https://www.facebook.com/ProtectoraNoMeAbandones/,https://www.nomeabandones.org/,NULL,info@nomeabandones.org,NULL
6820,Comisión de Protección Animal de Tarifa,comision de proteccion animal de tarifa,publish,"Cádiz,España,Protectora,Rescatista",",282,",282,0,/2023/02/Comision-de-Proteccion-Animal-de-Tarifa-logo.jpg,190.87.165.199,0,0,Tarifa,NULL,Tarifa,Cádiz,Spain,11380,360.569.117,-5.593.239,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Comision-de-Proteccion-Animal-de-Tarifa-logo-1.jpg|2214||,https://www.facebook.com/SOS-Animales-Tarifa-955122651291242/,,NULL,,NULL
6821,Comisión de Protección Animal de Tarifa,comision de proteccion animal de tarifa,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,Tarifa,NULL,Tarifa,Cádiz,Spain,11380,360.569.117,-5.593.239,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Comision-de-Proteccion-Animal-de-Tarifa-logo-1.jpg|2214||,https://www.facebook.com/SOS-Animales-Tarifa-955122651291242/,,NULL,,NULL
6823,Street Cats Rescue,street cats rescue,publish,"Adopciones,Cádiz,España,Protectora,Voluntariado",",282,",282,0,/2023/02/Street-Cats-Rescue-logo.jpg,190.87.165.199,0,0,"Conil de la Frontera, Spain",NULL,Conil de la Frontera,Cádiz,Spain,11140,362.780.988,-6.086.207.099.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Street-Cats-Rescue-logo-1.jpg|2219||,https://www.facebook.com/streetcats.rescue.conil/,https://streetcats-rescue.org/,NULL,Info@streetcats-rescue.org,NULL
6824,Street Cats Rescue,street cats rescue,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Conil de la Frontera, Spain",NULL,Conil de la Frontera,Cádiz,Spain,11140,362.780.988,-6.086.207.099.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Street-Cats-Rescue-logo-1.jpg|2219||,https://www.facebook.com/streetcats.rescue.conil/,https://streetcats-rescue.org/,NULL,Info@streetcats-rescue.org,NULL
6826,Street Cats Rescue,street cats rescue,inherit,"Adopciones,Protectora,Voluntariado",",282,",282,0,NULL,190.87.165.199,0,0,"Conil de la Frontera, Spain",NULL,Conil de la Frontera,Cádiz,Spain,11140,362.780.988,-6.086.207.099.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Street-Cats-Rescue-logo-1.jpg|2219||,https://www.facebook.com/streetcats.rescue.conil/,https://streetcats-rescue.org/,NULL,Info@streetcats-rescue.org,NULL
6827,Street Cats Rescue,street cats rescue,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Conil de la Frontera, Spain",NULL,Conil de la Frontera,Cádiz,Spain,11140,362.780.988,-6.086.207.099.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Street-Cats-Rescue-logo-1.jpg|2219||,https://www.facebook.com/streetcats.rescue.conil/,https://streetcats-rescue.org/,NULL,Info@streetcats-rescue.org,NULL
6828,Los Gatos de Las Flores,los gatos de las flores,publish,"Adopciones,Cádiz,España,Protectora",",282,",282,0,/2023/02/Los-gatos-de-las-flores-logo-1.jpg,190.87.165.199,0,0,"Jerez, Spain",NULL,Jerez de la Frontera,Cádiz,Spain,11400,366.850.064,-6.126.074.399.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Los-gatos-de-las-flores-logo-2.jpg|2231||,https://www.facebook.com/Cerlosgatosdelasflores,https://www.teaming.net/cerlosgatosdelasflores,NULL,gatosdelasflores@gmail.com,NULL
6829,Borrador automático,borrador automatico,auto-draft,NULL,NULL,NULL,0,NULL,190.87.165.199,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6830,Los Gatos de Las Flores,los gatos de las flores,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Jerez, Spain",NULL,Jerez de la Frontera,Cádiz,Spain,11400,366.850.064,-6.126.074.399.999.990,ROADMAP,,,https://www.facebook.com/Cerlosgatosdelasflores,https://www.teaming.net/cerlosgatosdelasflores,NULL,gatosdelasflores@gmail.com,NULL
6832,Los Gatos de Las Flores,los gatos de las flores,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Jerez, Spain",NULL,Jerez de la Frontera,Cádiz,Spain,11400,366.850.064,-6.126.074.399.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/02/Los-gatos-de-las-flores-logo-2.jpg|2231||,https://www.facebook.com/Cerlosgatosdelasflores,https://www.teaming.net/cerlosgatosdelasflores,NULL,gatosdelasflores@gmail.com,NULL
6833,Protectora Patas,protectora patas,publish,"Adopciones,Cádiz,España,Protectora,Voluntarios",",282,",282,0,/2023/03/Protectora-Patas-logo.jpg,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Protectora-Patas-logo-1.jpg|2238||,https://www.facebook.com/PatasAsociacionCanina/?locale=es_LA,https://www.teaming.net/patasprotectoradeanimales,NULL,info@patasprotectoraelpuerto.com,NULL
6834,Protectora Patas,protectora patas,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,,https://www.facebook.com/PatasAsociacionCanina/?locale=es_LA,https://www.teaming.net/patasprotectoradeanimales,NULL,info@patasprotectoraelpuerto.com,NULL
6835,Protectora Patas,protectora patas,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cádiz, España",NULL,Cádiz,Cádiz,Spain,,365.210.142,-62.804.565,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Protectora-Patas-logo-1.jpg|2238||,https://www.facebook.com/PatasAsociacionCanina/?locale=es_LA,https://www.teaming.net/patasprotectoradeanimales,NULL,info@patasprotectoraelpuerto.com,NULL
6837,Galgos &amp; Podencos Cantabria,galgos & podencos cantabria,publish,"Adopciones,Cantabria,Casas de acogida,España,Protectora",",282,",282,0,/2023/03/Galgos-Podencos-Cantabria-logo.jpg,190.87.165.199,0,0,"Cantabria, España",NULL,Cotillo,Cantabria,Spain,39451,432.024.332,-4.004.616.599.999.990,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Galgos-Podencos-Cantabria-logo-1.jpg|2243||,https://www.facebook.com/galgosypodencoscantabria/?locale=es_LA,https://galgosypodencoscantabria.com/index.php,NULL,galgosypodencoscantabria@gmail.com,NULL
6838,Galgos &amp; Podencos Cantabria,galgos & podencos cantabria,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cantabria, España",NULL,Cotillo,Cantabria,Spain,39451,432.024.332,-4.004.616.599.999.990,ROADMAP,,,https://www.facebook.com/galgosypodencoscantabria/?locale=es_LA,https://galgosypodencoscantabria.com/index.php,NULL,galgosypodencoscantabria@gmail.com,NULL
6840,Cantabria Felina,cantabria felina,publish,"Adopciones,Cantabria,España,Protectora",",282,",282,0,/2023/03/Cantabria-Felina-logo.jpg,190.87.165.199,0,0,"Santander, España",NULL,Santander,Cantabria,Spain,,434.636.346,-38.226.402,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Cantabria-Felina-logo-1.jpg|2253||,https://www.facebook.com/cantabriafelina0/?locale=es_LA,https://www.teaming.net/cantabriafelina,NULL,canfe2112@gmail.com,NULL
6841,Cantabria Felina,cantabria felina,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Santander, España",NULL,Santander,Cantabria,Spain,,434.636.346,-38.226.402,ROADMAP,,,https://www.facebook.com/cantabriafelina0/?locale=es_LA,https://www.teaming.net/cantabriafelina,NULL,canfe2112@gmail.com,NULL
6842,Cantabria Felina,cantabria felina,inherit,"Adopciones,Cantabria,España,Protectora",",282,",282,0,NULL,190.87.165.199,0,0,"Santander, España",NULL,Santander,Cantabria,Spain,,434.636.346,-38.226.402,ROADMAP,,,https://www.facebook.com/cantabriafelina0/?locale=es_LA,https://www.teaming.net/cantabriafelina,NULL,canfe2112@gmail.com,NULL
6844,Federación DEAN,federacion dean,publish,"Adopciones,Cantabria,España,Protectora",",282,",282,0,/2023/03/Federacion-DEAN-logo.jpg,190.87.165.199,0,0,"Cantabria, España",NULL,Arenas de Iguña,Cantabria,Spain,39451,431.921.536,-39.980.485,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Federacion-DEAN-logo-1.jpg|2260||,https://www.facebook.com/FederacionDEAN/?ref=page_internal&locale=es_LA,https://www.teaming.net/federaciondean,NULL,dean@federaciondean.org,NULL
6845,Federación DEAN,federacion dean,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Cantabria, España",NULL,Arenas de Iguña,Cantabria,Spain,39451,431.921.536,-39.980.485,ROADMAP,,,https://www.facebook.com/FederacionDEAN/?ref=page_internal&locale=es_LA,https://www.teaming.net/federaciondean,NULL,dean@federaciondean.org,NULL
6847,Adopta en los Abedules,adopta en los abedules,publish,"Cantabria,Casas de acogida,España,Perros en adopcion",",282,",282,0,/2023/03/Adopta-en-los-Abedules-logo.jpg,190.87.165.199,0,0,"Santander, España",NULL,Santander,Cantabria,Spain,39006,434.680.283,-38.076.609,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Adopta-en-los-Abedules-logo-1.jpg|2267||,https://www.facebook.com/Adoptaenlosabedules/?locale=es_LA,https://adoptaenlosabedules.com/,NULL,info@adoptaenlosabedules.com,NULL
6848,Adopta en los Abedules,adopta en los abedules,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Santander, España",NULL,Santander,Cantabria,Spain,39006,434.680.283,-38.076.609,ROADMAP,,,https://www.facebook.com/Adoptaenlosabedules/?locale=es_LA,https://adoptaenlosabedules.com/,NULL,info@adoptaenlosabedules.com,NULL
6850,ASOCIACION PROYECTO ZEUS,asociacion proyecto zeus,publish,"Adopciones,Cantabria,España,Protectora",",282,",282,0,/2023/03/ASOCIACION-PROYECTO-ZEUS-logo.jpg,190.87.165.199,0,0,"Molledo, Spain",NULL,Molledo,Cantabria,Spain,39430,431.516.842,-40.432.133,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/ASOCIACION-PROYECTO-ZEUS-logo-1.jpg|2276||,https://www.facebook.com/people/Asociacin-Proyecto-ZEUS/100088115029664/,https://apzeus.org/,NULL,asociacion@apzeus.org,NULL
6851,ASOCIACION PROYECTO ZEUS,asociacion proyecto zeus,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Molledo, Spain",NULL,Molledo,Cantabria,Spain,39430,431.516.842,-40.432.133,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/ASOCIACION-PROYECTO-ZEUS-logo-1.jpg|2276||,https://www.facebook.com/people/Asociacin-Proyecto-ZEUS/100088115029664/,https://apzeus.org/,NULL,asociacion@apzeus.org,NULL
6853,La Gatera les Alqueries,la gatera les alqueries,publish,"Adopciones,Casas de acogida,Castellón,España,Protectora",",282,",282,0,/2023/03/La-Gatera-les-Alqueries-logo.jpg,190.87.165.199,0,0,"Les Alqueries, Spain",NULL,Alquerías del Niño Perdido,Castellón,Spain,12539,398.972.253,-1.147.471,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/La-Gatera-les-Alqueries-logo-1.jpg|2286||,https://www.facebook.com/Gateraalqueries/?locale=es_LA,https://www.teaming.net/lagateralesalqueries,NULL,gateraalqueries@gmail.com,NULL
6854,La Gatera les Alqueries,la gatera les alqueries,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Les Alqueries, Spain",NULL,Alquerías del Niño Perdido,Castellón,Spain,12539,398.972.253,-1.147.471,ROADMAP,,,https://www.facebook.com/Gateraalqueries/?locale=es_LA,https://www.teaming.net/lagateralesalqueries,NULL,gateraalqueries@gmail.com,NULL
6855,La Gatera les Alqueries,la gatera les alqueries,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Les Alqueries, Spain",NULL,Alquerías del Niño Perdido,Castellón,Spain,12539,398.972.253,-1.147.471,ROADMAP,,,https://www.facebook.com/Gateraalqueries/?locale=es_LA,https://www.teaming.net/lagateralesalqueries,NULL,gateraalqueries@gmail.com,NULL
6857,Algimia Felina,algimia felina,publish,"Adopciones de gatos,Castellón,España,Protectora",",282,288,",282,0,/2023/03/Algimia-Felina-logo.jpg,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,12414,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Algimia-Felina-logo-1.jpg|2292||,https://www.facebook.com/algimiafelina,https://www.teaming.net/algimiafelina,NULL,algimiafelina@hotmail.com,NULL
6858,Algimia Felina,algimia felina,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,12414,399.837.993,209.881,ROADMAP,,,https://www.facebook.com/algimiafelina,https://www.teaming.net/algimiafelina,NULL,algimiafelina@hotmail.com,NULL
6859,Algimia Felina,algimia felina,inherit,,",282,288,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,12414,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Algimia-Felina-logo-1.jpg|2292||,https://www.facebook.com/algimiafelina,https://www.teaming.net/algimiafelina,NULL,algimiafelina@hotmail.com,NULL
6861,Algimia Felina,algimia felina,inherit,"Adopciones de gatos,Castellón,España,Protectora",",282,288,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,12414,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Algimia-Felina-logo-1.jpg|2292||,https://www.facebook.com/algimiafelina,https://www.teaming.net/algimiafelina,NULL,algimiafelina@hotmail.com,NULL
6862,Mascotes en Adopción Castelló,mascotes en adopcion castello,publish,"Adopcion,Castellón,España,Protectora",",282,",282,0,/2023/03/Mascotas-en-Adopcion-Castellon-logo.jpg,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Mascotas-en-Adopcion-Castellon-logo-2.jpg|2303||,https://www.facebook.com/mascotasenadopcioncs/,,NULL,mascotasenadopcioncs@gmail.com,NULL
6863,Mascotes en Adopción Castelló,mascotes en adopcion castello,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,,https://www.facebook.com/mascotasenadopcioncs/,,NULL,mascotasenadopcioncs@gmail.com,NULL
6864,Mascotes en Adopción Castelló,mascotes en adopcion castello,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,,https://www.facebook.com/mascotasenadopcioncs/,,NULL,mascotasenadopcioncs@gmail.com,NULL
6866,Grup Protecció Animal Sant Mateu,grup proteccio animal sant mateu,publish,"Adopciones,Castellón,España,Protectora",",282,",282,0,/2023/03/Grup-Proteccio-Animal-Sant-Mateu-logo.jpg,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,8002,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Grup-Proteccio-Animal-Sant-Mateu-logo-1.jpg|2309||,https://www.facebook.com/grupproteccioanimalsm/?locale=es_LA,https://www.teaming.net/grupproteccioanimalsantmateu,NULL,gpasm7@gmail.com,NULL
6867,Grup Protecció Animal Sant Mateu,grup proteccio animal sant mateu,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,8002,399.837.993,209.881,ROADMAP,,,https://www.facebook.com/grupproteccioanimalsm/?locale=es_LA,https://www.teaming.net/grupproteccioanimalsantmateu,NULL,gpasm7@gmail.com,NULL
6869,Refugio Alcolea,refugio alcolea,publish,"Adopciones,Castellón,España,Protectora,Voluntarios",",282,",282,0,NULL,190.87.165.199,0,0,Almazora Castellón,NULL,Almazora,Castellón,Spain,12550,399.478.425,-629.989,ROADMAP,,,,https://refugio-alcolea.ueniweb.com/?utm_campaign=gmb,NULL,,NULL
6870,Refugio Alcolea,refugio alcolea,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,,,https://refugio-alcolea.ueniweb.com/?utm_campaign=gmb,NULL,,NULL
6871,Amigos de los animales callejeros de Alcocebre,amigos de los animales callejeros de alcocebre,publish,"Adopciones,Castellón,España,Protectora",",282,",282,0,/2023/03/Amigos-de-los-animales-callejeros-de-Alcocebre-logo.jpg,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/Amigos-de-los-animales-callejeros-de-Alcocebre-logo-1.jpg|2317||,https://www.facebook.com/people/Amigos-de-los-animales-callejeros/100070408594344/?sk=about,https://www.teaming.net/amigosdelosanimalescallejerosalcocebre,NULL,,NULL
6872,Amigos de los animales callejeros de Alcocebre,amigos de los animales callejeros de alcocebre,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,,https://www.facebook.com/people/Amigos-de-los-animales-callejeros/100070408594344/?sk=about,https://www.teaming.net/amigosdelosanimalescallejerosalcocebre,NULL,,NULL
6875,La morada animalista,la morada animalista,publish,"Castellón,España,Gestion de adopciones,Protectora",",282,",282,0,/2023/03/La-morada-animalista-logo.jpg,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/La-morada-animalista-logo-1.jpg|2323||,,https://www.teaming.net/lamoradaanimalistadeoropesa,NULL,,NULL
6876,La morada animalista,la morada animalista,inherit,,",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/La-morada-animalista-logo-1.jpg|2323||,,https://www.teaming.net/lamoradaanimalistadeoropesa,NULL,,NULL
6878,La morada animalista,la morada animalista,inherit,"Castellón,España,Gestion de adopciones,Protectora",",282,",282,0,NULL,190.87.165.199,0,0,"Castellón, España",NULL,El Grao de Castellón,Castellón,Spain,,399.837.993,209.881,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/La-morada-animalista-logo-1.jpg|2323||,,https://www.teaming.net/lamoradaanimalistadeoropesa,NULL,,NULL
6879,AACC Ayuda Callejeros,aacc ayuda callejeros,publish,"Castellón,España,Protectora,Voluntarios",",282,",282,0,/2023/03/AACC-Ayuda-Callejeros-logo.jpg,190.87.165.199,0,0,"Apartado de correos, 19 Castellón de la Plana, España",NULL,Castellón de la Plana,Castellón,Spain,12100,399.855.905,-496.388,ROADMAP,,https://petinder.online/staging-petinder/wp-content/uploads/2023/03/AACC-Ayuda-Callejeros-logo-1.jpg|2333||,https://www.facebook.com/animales.ayudacallejeros/?locale=es_LA,https://ayudacallejeros.org/,NULL,aacc@ayudacallejeros.org,NULL
